time,issue_id,event_id,type,author,action,url
2025-02-17 14:35:25+00:00,9,16334753161,label,borisbaldassari,labeled Not Selected,https://github.com/borisbaldassari/my-own-test/issues/9
2025-02-17 14:35:25+00:00,9,16334753165,label,borisbaldassari,labeled Team Leader,https://github.com/borisbaldassari/my-own-test/issues/9
2025-02-17 14:35:25+00:00,9,16334753169,label,borisbaldassari,labeled Trust Goal,https://github.com/borisbaldassari/my-own-test/issues/9
2025-02-17 14:35:22+00:00,8,16334752415,label,borisbaldassari,labeled Developer,https://github.com/borisbaldassari/my-own-test/issues/8
2025-02-17 14:35:22+00:00,8,16334752419,label,borisbaldassari,labeled Not Selected,https://github.com/borisbaldassari/my-own-test/issues/8
2025-02-17 14:35:22+00:00,8,16334752428,label,borisbaldassari,labeled Team Leader,https://github.com/borisbaldassari/my-own-test/issues/8
2025-02-17 14:35:22+00:00,8,16334752434,label,borisbaldassari,labeled Trust Goal,https://github.com/borisbaldassari/my-own-test/issues/8
2025-02-17 14:35:19+00:00,7,16334751719,label,borisbaldassari,labeled Not Selected,https://github.com/borisbaldassari/my-own-test/issues/7
2025-02-17 14:35:19+00:00,7,16334751734,label,borisbaldassari,labeled Team Leader,https://github.com/borisbaldassari/my-own-test/issues/7
2025-02-17 14:35:19+00:00,7,16334751742,label,borisbaldassari,labeled Trust Goal,https://github.com/borisbaldassari/my-own-test/issues/7
2025-02-17 14:35:16+00:00,6,16334750945,label,borisbaldassari,labeled Decision Maker,https://github.com/borisbaldassari/my-own-test/issues/6
2025-02-17 14:35:16+00:00,6,16334750967,label,borisbaldassari,labeled Not Selected,https://github.com/borisbaldassari/my-own-test/issues/6
2025-02-17 14:35:16+00:00,6,16334750983,label,borisbaldassari,labeled Trust Goal,https://github.com/borisbaldassari/my-own-test/issues/6
2025-02-17 14:35:13+00:00,5,16334750227,label,borisbaldassari,labeled Not Selected,https://github.com/borisbaldassari/my-own-test/issues/5
2025-02-17 14:35:13+00:00,5,16334750235,label,borisbaldassari,labeled Team Leader,https://github.com/borisbaldassari/my-own-test/issues/5
2025-02-17 14:35:13+00:00,5,16334750242,label,borisbaldassari,labeled Usage Goal,https://github.com/borisbaldassari/my-own-test/issues/5
2025-02-17 14:35:10+00:00,4,16334749489,label,borisbaldassari,labeled Decision Maker,https://github.com/borisbaldassari/my-own-test/issues/4
2025-02-17 14:35:10+00:00,4,16334749500,label,borisbaldassari,labeled Not Selected,https://github.com/borisbaldassari/my-own-test/issues/4
2025-02-17 14:35:10+00:00,4,16334749507,label,borisbaldassari,labeled Usage Goal,https://github.com/borisbaldassari/my-own-test/issues/4
2025-02-17 14:35:07+00:00,3,16334748739,label,borisbaldassari,labeled Not Selected,https://github.com/borisbaldassari/my-own-test/issues/3
2025-02-17 14:35:07+00:00,3,16334748750,label,borisbaldassari,labeled Team Leader,https://github.com/borisbaldassari/my-own-test/issues/3
2025-02-17 14:35:07+00:00,3,16334748760,label,borisbaldassari,labeled Usage Goal,https://github.com/borisbaldassari/my-own-test/issues/3
2025-02-17 14:35:04+00:00,2,16334747981,label,borisbaldassari,labeled Not Selected,https://github.com/borisbaldassari/my-own-test/issues/2
2025-02-17 14:35:04+00:00,2,16334747988,label,borisbaldassari,labeled Team Leader,https://github.com/borisbaldassari/my-own-test/issues/2
2025-02-17 14:35:04+00:00,2,16334747999,label,borisbaldassari,labeled Usage Goal,https://github.com/borisbaldassari/my-own-test/issues/2
2025-02-17 14:35:01+00:00,1,16334747031,label,borisbaldassari,labeled Developer,https://github.com/borisbaldassari/my-own-test/issues/1
2025-02-17 14:35:01+00:00,1,16334747045,label,borisbaldassari,labeled Not Selected,https://github.com/borisbaldassari/my-own-test/issues/1
2025-02-17 14:35:01+00:00,1,16334747063,label,borisbaldassari,labeled Team Leader,https://github.com/borisbaldassari/my-own-test/issues/1
2025-02-17 14:35:01+00:00,1,16334747081,label,borisbaldassari,labeled Usage Goal,https://github.com/borisbaldassari/my-own-test/issues/1
